"cuenta_mesa_id","created_at","estado","fecha_hora_fin","fecha_hora_ini","monto_total","num_comensales","updated_at","cliente_id","mesa_id","tenant_id"
"3708","2024-07-28 13:48:00","CERRADA","2024-07-28 14:56:57.017473","2024-07-28 13:48:00","309.00",4,"2024-07-28 14:56:57.017473","146","3","1"
"3709","2023-09-01 19:06:00","CERRADA","2023-09-01 21:42:01.641487","2023-09-01 19:06:00","99.00",1,"2023-09-01 21:42:01.641487","1","10","1"
"3710","2025-05-22 21:51:00","CERRADA","2025-05-23 00:10:02.450752","2025-05-22 21:51:00","164.00",8,"2025-05-23 00:10:02.450752","130","14","1"
"3711","2024-01-19 19:29:00","CERRADA","2024-01-19 21:42:34.297518","2024-01-19 19:29:00","193.00",8,"2024-01-19 21:42:34.297518","47","6","1"
"3712","2024-07-05 20:43:00","CERRADA","2024-07-05 22:30:19.704901","2024-07-05 20:43:00","62.00",4,"2024-07-05 22:30:19.704901","238","11","1"
"3713","2024-09-13 21:11:00","CERRADA","2024-09-13 22:17:51.370899","2024-09-13 21:11:00","439.00",4,"2024-09-13 22:17:51.370899","94","13","1"
"3714","2023-11-11 20:30:00","CERRADA","2023-11-11 21:42:25.619863","2023-11-11 20:30:00","206.00",8,"2023-11-11 21:42:25.619863","200","10","1"
"3715","2024-06-06 13:10:00","CERRADA","2024-06-06 15:42:11.189626","2024-06-06 13:10:00","179.00",6,"2024-06-06 15:42:11.189626","1","11","1"
"3716","2025-05-02 12:53:00","CERRADA","2025-05-02 15:48:48.455168","2025-05-02 12:53:00","411.00",2,"2025-05-02 15:48:48.455168","5","2","1"
"3717","2024-08-02 19:32:00","CERRADA","2024-08-02 21:12:50.38834","2024-08-02 19:32:00","111.00",3,"2024-08-02 21:12:50.38834","107","11","1"
"3718","2023-08-11 14:43:00","CERRADA","2023-08-11 16:55:35.641712","2023-08-11 14:43:00","249.00",7,"2023-08-11 16:55:35.641712","276","14","1"
"3719","2024-10-04 20:18:00","CERRADA","2024-10-04 22:57:30.796459","2024-10-04 20:18:00","278.00",7,"2024-10-04 22:57:30.796459","179","9","1"
"3720","2024-07-26 12:10:00","CERRADA","2024-07-26 13:55:55.287473","2024-07-26 12:10:00","130.00",4,"2024-07-26 13:55:55.287473","1","15","1"
"3721","2025-04-11 14:38:00","CERRADA","2025-04-11 16:25:14.698273","2025-04-11 14:38:00","126.00",8,"2025-04-11 16:25:14.698273","204","14","1"
"3722","2024-11-15 19:39:00","CERRADA","2024-11-15 21:10:06.837259","2024-11-15 19:39:00","122.00",6,"2024-11-15 21:10:06.837259","1","5","1"
"3723","2024-05-24 21:15:00","CERRADA","2024-05-24 22:48:00.548869","2024-05-24 21:15:00","284.00",2,"2024-05-24 22:48:00.548869","137","8","1"
"3724","2025-03-28 14:01:00","CERRADA","2025-03-28 16:33:57.500136","2025-03-28 14:01:00","239.00",6,"2025-03-28 16:33:57.500136","131","14","1"
"3725","2024-12-25 21:33:00","CERRADA","2024-12-25 23:46:20.218198","2024-12-25 21:33:00","100.00",1,"2024-12-25 23:46:20.218198","255","3","1"
"3726","2024-08-07 14:35:00","CERRADA","2024-08-07 17:19:01.677132","2024-08-07 14:35:00","150.00",5,"2024-08-07 17:19:01.677132","118","11","1"
"3727","2024-12-21 20:23:00","CERRADA","2024-12-21 23:13:59.372578","2024-12-21 20:23:00","204.00",1,"2024-12-21 23:13:59.372578","248","9","1"
"3728","2024-02-16 21:33:00","CERRADA","2024-02-16 22:38:08.875503","2024-02-16 21:33:00","164.00",2,"2024-02-16 22:38:08.875503","97","12","1"
"3729","2024-08-04 12:22:00","CERRADA","2024-08-04 13:22:09.417275","2024-08-04 12:22:00","149.00",1,"2024-08-04 13:22:09.417275","1","13","1"
"3730","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","196.00",3,"2025-06-02 00:00:00","1","4","1"
"3731","2024-11-29 13:12:00","CERRADA","2024-11-29 15:58:54.139114","2024-11-29 13:12:00","74.00",4,"2024-11-29 15:58:54.139114","186","9","1"
"3732","2025-03-28 19:55:00","CERRADA","2025-03-28 21:46:49.562038","2025-03-28 19:55:00","186.00",5,"2025-03-28 21:46:49.562038","1","8","1"
"3733","2024-10-11 20:30:00","CERRADA","2024-10-11 22:01:44.085487","2024-10-11 20:30:00","491.00",3,"2024-10-11 22:01:44.085487","113","14","1"
"3734","2025-05-27 12:03:00","CERRADA","2025-05-27 14:48:15.305601","2025-05-27 12:03:00","393.00",1,"2025-05-27 14:48:15.305601","77","13","1"
"3735","2024-12-08 14:07:00","CERRADA","2024-12-08 15:54:00.529155","2024-12-08 14:07:00","271.00",1,"2024-12-08 15:54:00.529155","252","7","1"
"3736","2024-10-04 20:12:00","CERRADA","2024-10-04 23:11:30.083726","2024-10-04 20:12:00","141.00",8,"2024-10-04 23:11:30.083726","1","5","1"
"3737","2023-08-01 19:55:00","CERRADA","2023-08-01 22:13:38.165429","2023-08-01 19:55:00","129.00",7,"2023-08-01 22:13:38.165429","1","1","1"
"3738","2024-05-17 14:42:00","CERRADA","2024-05-17 17:12:53.288561","2024-05-17 14:42:00","182.00",4,"2024-05-17 17:12:53.288561","244","9","1"
"3739","2023-12-09 19:55:00","CERRADA","2023-12-09 21:58:20.572933","2023-12-09 19:55:00","83.00",1,"2023-12-09 21:58:20.572933","95","7","1"
"3740","2023-08-28 20:43:00","CERRADA","2023-08-28 23:36:04.796733","2023-08-28 20:43:00","96.00",8,"2023-08-28 23:36:04.796733","242","1","1"
"3741","2024-02-01 12:55:00","CERRADA","2024-02-01 14:21:12.634054","2024-02-01 12:55:00","55.00",3,"2024-02-01 14:21:12.634054","1","10","1"
"3742","2024-02-16 20:19:00","CERRADA","2024-02-16 23:14:11.664927","2024-02-16 20:19:00","160.00",8,"2024-02-16 23:14:11.664927","98","8","1"
"3743","2024-10-25 12:21:00","CERRADA","2024-10-25 15:10:59.998088","2024-10-25 12:21:00","595.00",4,"2024-10-25 15:10:59.998088","108","15","1"
"3744","2023-07-17 21:23:00","CERRADA","2023-07-17 22:37:17.559991","2023-07-17 21:23:00","567.00",2,"2023-07-17 22:37:17.559991","7","8","1"
"3745","2024-10-25 13:48:00","CERRADA","2024-10-25 15:52:32.461993","2024-10-25 13:48:00","126.00",1,"2024-10-25 15:52:32.461993","220","5","1"
"3746","2024-11-07 13:16:00","CERRADA","2024-11-07 15:18:06.321254","2024-11-07 13:16:00","28.00",5,"2024-11-07 15:18:06.321254","227","9","1"
"3747","2024-08-18 14:44:00","CERRADA","2024-08-18 17:05:24.432382","2024-08-18 14:44:00","259.00",4,"2024-08-18 17:05:24.432382","1","8","1"
"3748","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","92.00",5,"2025-06-02 00:00:00","1","15","1"
"3749","2025-04-11 14:15:00","CERRADA","2025-04-11 16:43:43.371378","2025-04-11 14:15:00","94.00",4,"2025-04-11 16:43:43.371378","1","9","1"
"3750","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","200.00",6,"2025-06-02 00:00:00","254","12","1"
"3751","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","96.00",6,"2025-06-02 00:00:00","295","15","1"
"3752","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","216.00",1,"2025-06-02 00:00:00","1","7","1"
"3753","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","105.00",4,"2025-06-02 00:00:00","1","3","1"
"3754","2024-02-09 14:16:00","CERRADA","2024-02-09 17:12:17.182514","2024-02-09 14:16:00","100.00",3,"2024-02-09 17:12:17.182514","12","10","1"
"3755","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","49.00",8,"2025-06-02 00:00:00","1","1","1"
"3756","2024-07-01 21:38:00","CERRADA","2024-07-01 23:20:52.434741","2024-07-01 21:38:00","102.00",8,"2024-07-01 23:20:52.434741","94","11","1"
"3757","2024-12-29 13:44:00","CERRADA","2024-12-29 14:48:40.670684","2024-12-29 13:44:00","122.00",1,"2024-12-29 14:48:40.670684","169","1","1"
"3758","2024-11-15 14:33:00","CERRADA","2024-11-15 17:17:56.301294","2024-11-15 14:33:00","243.00",7,"2024-11-15 17:17:56.301294","1","14","1"
"3759","2023-07-29 20:18:00","CERRADA","2023-07-29 22:43:03.479243","2023-07-29 20:18:00","271.00",4,"2023-07-29 22:43:03.479243","1","1","1"
"3760","2024-10-11 20:51:00","CERRADA","2024-10-11 22:54:03.133611","2024-10-11 20:51:00","224.00",8,"2024-10-11 22:54:03.133611","266","6","1"
"3761","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","112.00",6,"2025-06-02 00:00:00","1","5","1"
"3762","2024-11-10 14:54:00","CERRADA","2024-11-10 16:09:46.829738","2024-11-10 14:54:00","340.00",4,"2024-11-10 16:09:46.829738","76","14","1"
"3763","2023-12-08 19:43:00","CERRADA","2023-12-08 21:33:15.379542","2023-12-08 19:43:00","141.00",6,"2023-12-08 21:33:15.379542","52","9","1"
"3764","2024-05-11 13:03:00","CERRADA","2024-05-11 15:55:25.393763","2024-05-11 13:03:00","188.00",2,"2024-05-11 15:55:25.393763","271","11","1"
"3765","2024-04-12 19:06:00","CERRADA","2024-04-12 21:27:01.49133","2024-04-12 19:06:00","41.00",6,"2024-04-12 21:27:01.49133","218","12","1"
"3766","2025-01-21 14:47:00","CERRADA","2025-01-21 15:50:39.232581","2025-01-21 14:47:00","93.00",5,"2025-01-21 15:50:39.232581","152","9","1"
"3767","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","122.00",7,"2025-06-02 00:00:00","132","5","1"
"3768","2025-02-06 13:23:00","CERRADA","2025-02-06 16:06:18.787504","2025-02-06 13:23:00","200.00",6,"2025-02-06 16:06:18.787504","186","6","1"
"3769","2024-07-02 19:28:00","CERRADA","2024-07-02 22:01:06.942047","2024-07-02 19:28:00","91.00",1,"2024-07-02 22:01:06.942047","41","14","1"
"3770","2024-10-18 13:23:00","CERRADA","2024-10-18 14:57:03.877273","2024-10-18 13:23:00","80.00",8,"2024-10-18 14:57:03.877273","233","11","1"
"3771","2023-10-31 13:30:00","CERRADA","2023-10-31 15:41:32.172815","2023-10-31 13:30:00","45.00",8,"2023-10-31 15:41:32.172815","66","4","1"
"3772","2025-05-30 14:38:00","CERRADA","2025-05-30 17:35:59.563895","2025-05-30 14:38:00","463.00",1,"2025-05-30 17:35:59.563895","10","8","1"
"3773","2024-09-16 12:27:00","CERRADA","2024-09-16 14:18:09.875128","2024-09-16 12:27:00","90.00",7,"2024-09-16 14:18:09.875128","160","10","1"
"3774","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","143.00",7,"2025-06-02 00:00:00","290","6","1"
"3775","2024-12-06 12:24:00","CERRADA","2024-12-06 14:00:08.10605","2024-12-06 12:24:00","136.00",3,"2024-12-06 14:00:08.10605","1","15","1"
"3776","2024-10-18 14:12:00","CERRADA","2024-10-18 16:48:37.938916","2024-10-18 14:12:00","86.00",3,"2024-10-18 16:48:37.938916","1","15","1"
"3777","2023-07-25 19:58:00","CERRADA","2023-07-25 22:49:27.999754","2023-07-25 19:58:00","285.00",6,"2023-07-25 22:49:27.999754","1","14","1"
"3778","2024-03-17 13:50:00","CERRADA","2024-03-17 15:24:46.488373","2024-03-17 13:50:00","287.00",6,"2024-03-17 15:24:46.488373","1","1","1"
"3779","2024-08-20 19:35:00","CERRADA","2024-08-20 22:29:45.44238","2024-08-20 19:35:00","79.00",6,"2024-08-20 22:29:45.44238","174","15","1"
"3780","2025-05-18 19:32:00","CERRADA","2025-05-18 20:38:28.573313","2025-05-18 19:32:00","233.00",8,"2025-05-18 20:38:28.573313","106","6","1"
"3781","2023-06-09 20:05:00","CERRADA","2023-06-09 21:08:35.778914","2023-06-09 20:05:00","180.00",6,"2023-06-09 21:08:35.778914","1","10","1"
"3782","2023-08-25 14:43:00","CERRADA","2023-08-25 16:39:35.153934","2023-08-25 14:43:00","370.00",4,"2023-08-25 16:39:35.153934","28","5","1"
"3783","2025-01-24 19:56:00","CERRADA","2025-01-24 21:01:32.826132","2025-01-24 19:56:00","367.00",8,"2025-01-24 21:01:32.826132","83","2","1"
"3784","2023-08-11 20:36:00","CERRADA","2023-08-11 23:30:40.783115","2023-08-11 20:36:00","164.00",4,"2023-08-11 23:30:40.783115","1","11","1"
"3785","2025-03-24 12:23:00","CERRADA","2025-03-24 14:07:36.999939","2025-03-24 12:23:00","78.00",6,"2025-03-24 14:07:36.999939","1","9","1"
"3786","2023-09-08 13:02:00","CERRADA","2023-09-08 14:21:24.696501","2023-09-08 13:02:00","58.00",2,"2023-09-08 14:21:24.696501","1","4","1"
"3787","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","196.00",4,"2025-06-02 00:00:00","18","10","1"
"3788","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","445.00",1,"2025-06-02 00:00:00","96","15","1"
"3789","2024-11-29 19:33:00","CERRADA","2024-11-29 20:44:55.245728","2024-11-29 19:33:00","46.00",4,"2024-11-29 20:44:55.245728","1","2","1"
"3790","2024-08-23 14:56:00","CERRADA","2024-08-23 17:37:11.92945","2024-08-23 14:56:00","93.00",8,"2024-08-23 17:37:11.92945","1","13","1"
"3791","2024-08-05 13:47:00","CERRADA","2024-08-05 16:18:54.658771","2024-08-05 13:47:00","359.00",4,"2024-08-05 16:18:54.658771","6","9","1"
"3792","2024-08-02 14:29:00","CERRADA","2024-08-02 16:46:47.357856","2024-08-02 14:29:00","54.00",3,"2024-08-02 16:46:47.357856","248","5","1"
"3793","2025-02-04 19:38:00","CERRADA","2025-02-04 22:12:11.248186","2025-02-04 19:38:00","360.00",8,"2025-02-04 22:12:11.248186","87","13","1"
"3794","2024-08-29 20:36:00","CERRADA","2024-08-29 21:56:15.106093","2024-08-29 20:36:00","318.00",8,"2024-08-29 21:56:15.106093","49","11","1"
"3795","2024-12-10 13:50:00","CERRADA","2024-12-10 15:58:17.063896","2024-12-10 13:50:00","260.00",2,"2024-12-10 15:58:17.063896","230","11","1"
"3796","2024-05-05 21:09:00","CERRADA","2024-05-05 22:32:31.08627","2024-05-05 21:09:00","58.00",6,"2024-05-05 22:32:31.08627","129","2","1"
"3797","2025-01-19 20:51:00","CERRADA","2025-01-19 22:36:00.225856","2025-01-19 20:51:00","96.00",7,"2025-01-19 22:36:00.225856","80","11","1"
"3798","2024-07-05 20:04:00","CERRADA","2024-07-05 22:59:02.905006","2024-07-05 20:04:00","70.00",7,"2024-07-05 22:59:02.905006","1","10","1"
"3799","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","182.00",3,"2025-06-02 00:00:00","277","3","1"
"3800","2023-08-20 13:14:00","CERRADA","2023-08-20 15:12:18.986759","2023-08-20 13:14:00","132.00",8,"2023-08-20 15:12:18.986759","138","7","1"
"3801","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","136.00",7,"2025-06-02 00:00:00","140","1","1"
"3802","2024-08-25 14:20:00","CERRADA","2024-08-25 16:30:05.675915","2024-08-25 14:20:00","211.00",6,"2024-08-25 16:30:05.675915","1","9","1"
"3803","2025-04-11 14:52:00","CERRADA","2025-04-11 17:28:08.221457","2025-04-11 14:52:00","43.00",8,"2025-04-11 17:28:08.221457","168","11","1"
"3804","2023-07-27 21:08:00","CERRADA","2023-07-27 23:57:59.260787","2023-07-27 21:08:00","131.00",1,"2023-07-27 23:57:59.260787","289","11","1"
"3805","2024-02-24 14:13:00","CERRADA","2024-02-24 17:09:10.429484","2024-02-24 14:13:00","199.00",7,"2024-02-24 17:09:10.429484","247","11","1"
"3806","2023-07-14 19:22:00","CERRADA","2023-07-14 20:45:08.756895","2023-07-14 19:22:00","103.00",8,"2023-07-14 20:45:08.756895","1","3","1"
"3807","2023-08-04 21:32:00","CERRADA","2023-08-04 23:23:45.315173","2023-08-04 21:32:00","199.00",1,"2023-08-04 23:23:45.315173","131","3","1"
"3808","2023-10-20 21:36:00","CERRADA","2023-10-20 22:47:07.355574","2023-10-20 21:36:00","282.00",6,"2023-10-20 22:47:07.355574","53","14","1"
"3809","2024-05-17 13:14:00","CERRADA","2024-05-17 14:51:59.511696","2024-05-17 13:14:00","171.00",1,"2024-05-17 14:51:59.511696","1","6","1"
"3810","2024-12-13 13:58:00","CERRADA","2024-12-13 15:20:16.533639","2024-12-13 13:58:00","80.00",1,"2024-12-13 15:20:16.533639","1","6","1"
"3811","2024-08-09 13:54:00","CERRADA","2024-08-09 15:52:47.773243","2024-08-09 13:54:00","222.00",8,"2024-08-09 15:52:47.773243","290","9","1"
"3812","2023-10-13 12:25:00","CERRADA","2023-10-13 13:29:52.012359","2023-10-13 12:25:00","219.00",5,"2023-10-13 13:29:52.012359","26","13","1"
"3813","2024-10-18 13:38:00","CERRADA","2024-10-18 14:47:46.955123","2024-10-18 13:38:00","423.00",2,"2024-10-18 14:47:46.955123","1","13","1"
"3814","2025-01-16 20:38:00","CERRADA","2025-01-16 21:40:30.693119","2025-01-16 20:38:00","267.00",5,"2025-01-16 21:40:30.693119","237","15","1"
"3815","2025-05-23 19:06:00","CERRADA","2025-05-23 22:00:53.844193","2025-05-23 19:06:00","149.00",1,"2025-05-23 22:00:53.844193","1","8","1"
"3816","2024-07-29 21:30:00","CERRADA","2024-07-29 23:27:29.771014","2024-07-29 21:30:00","172.00",6,"2024-07-29 23:27:29.771014","1","4","1"
"3817","2023-10-06 12:38:00","CERRADA","2023-10-06 15:08:08.428421","2023-10-06 12:38:00","195.00",6,"2023-10-06 15:08:08.428421","1","12","1"
"3818","2024-07-19 14:51:00","CERRADA","2024-07-19 17:43:18.209771","2024-07-19 14:51:00","103.00",2,"2024-07-19 17:43:18.209771","1","3","1"
"3819","2024-09-06 12:18:00","CERRADA","2024-09-06 13:47:29.969724","2024-09-06 12:18:00","212.00",5,"2024-09-06 13:47:29.969724","1","2","1"
"3820","2023-09-01 14:25:00","CERRADA","2023-09-01 17:07:42.435027","2023-09-01 14:25:00","265.00",4,"2023-09-01 17:07:42.435027","229","5","1"
"3821","2024-07-29 12:26:00","CERRADA","2024-07-29 14:57:32.411389","2024-07-29 12:26:00","532.00",2,"2024-07-29 14:57:32.411389","105","7","1"
"3822","2023-11-03 12:43:00","CERRADA","2023-11-03 14:12:02.070852","2023-11-03 12:43:00","139.00",6,"2023-11-03 14:12:02.070852","168","6","1"
"3823","2023-10-27 12:00:00","CERRADA","2023-10-27 14:46:42.667288","2023-10-27 12:00:00","184.00",1,"2023-10-27 14:46:42.667288","244","12","1"
"3824","2023-07-14 19:04:00","CERRADA","2023-07-14 21:36:42.730054","2023-07-14 19:04:00","109.00",8,"2023-07-14 21:36:42.730054","225","9","1"
"3825","2024-06-28 13:51:00","CERRADA","2024-06-28 15:12:37.643439","2024-06-28 13:51:00","55.00",2,"2024-06-28 15:12:37.643439","1","2","1"
"3826","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","248.00",4,"2025-06-02 00:00:00","98","10","1"
"3827","2024-08-10 20:18:00","CERRADA","2024-08-10 21:40:36.087388","2024-08-10 20:18:00","155.00",7,"2024-08-10 21:40:36.087388","165","2","1"
"3828","2023-07-07 21:16:00","CERRADA","2023-07-07 23:05:28.306933","2023-07-07 21:16:00","135.00",4,"2023-07-07 23:05:28.306933","1","12","1"
"3829","2023-07-29 14:04:00","CERRADA","2023-07-29 16:46:44.596766","2023-07-29 14:04:00","224.00",6,"2023-07-29 16:46:44.596766","173","11","1"
"3830","2024-12-13 12:03:00","CERRADA","2024-12-13 14:15:48.900394","2024-12-13 12:03:00","122.00",5,"2024-12-13 14:15:48.900394","35","6","1"
"3831","2024-02-16 13:00:00","CERRADA","2024-02-16 14:37:53.106291","2024-02-16 13:00:00","84.00",6,"2024-02-16 14:37:53.106291","202","13","1"
"3832","2023-12-22 12:36:00","CERRADA","2023-12-22 15:14:21.348614","2023-12-22 12:36:00","107.00",5,"2023-12-22 15:14:21.348614","190","12","1"
"3833","2024-03-01 12:40:00","CERRADA","2024-03-01 14:57:36.669768","2024-03-01 12:40:00","81.00",7,"2024-03-01 14:57:36.669768","1","2","1"
"3834","2024-08-30 14:45:00","CERRADA","2024-08-30 17:09:00.511458","2024-08-30 14:45:00","102.00",5,"2024-08-30 17:09:00.511458","238","1","1"
"3835","2024-01-05 20:47:00","CERRADA","2024-01-05 22:43:29.045232","2024-01-05 20:47:00","160.00",4,"2024-01-05 22:43:29.045232","284","15","1"
"3836","2024-11-29 19:23:00","CERRADA","2024-11-29 20:27:25.032954","2024-11-29 19:23:00","207.00",7,"2024-11-29 20:27:25.032954","278","6","1"
"3837","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","200.00",4,"2025-06-02 00:00:00","254","12","1"
"3838","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","153.00",7,"2025-06-02 00:00:00","44","13","1"
"3839","2023-06-30 14:46:00","CERRADA","2023-06-30 16:21:59.837975","2023-06-30 14:46:00","286.00",8,"2023-06-30 16:21:59.837975","194","5","1"
"3840","2023-11-01 13:59:00","CERRADA","2023-11-01 16:39:54.745587","2023-11-01 13:59:00","60.00",6,"2023-11-01 16:39:54.745587","153","15","1"
"3841","2024-07-14 12:30:00","CERRADA","2024-07-14 14:34:33.489612","2024-07-14 12:30:00","210.00",7,"2024-07-14 14:34:33.489612","256","14","1"
"3842","2024-09-06 13:26:00","CERRADA","2024-09-06 14:29:07.699311","2024-09-06 13:26:00","248.00",3,"2024-09-06 14:29:07.699311","219","3","1"
"3843","2023-10-06 12:47:00","CERRADA","2023-10-06 14:01:06.288873","2023-10-06 12:47:00","229.00",2,"2023-10-06 14:01:06.288873","198","13","1"
"3844","2024-08-21 12:37:00","CERRADA","2024-08-21 14:10:24.034612","2024-08-21 12:37:00","227.00",4,"2024-08-21 14:10:24.034612","1","15","1"
"3845","2023-07-28 13:31:00","CERRADA","2023-07-28 15:53:50.1219","2023-07-28 13:31:00","80.00",8,"2023-07-28 15:53:50.1219","286","2","1"
"3846","2025-04-16 19:52:00","CERRADA","2025-04-16 21:50:54.821991","2025-04-16 19:52:00","76.00",6,"2025-04-16 21:50:54.821991","272","1","1"
"3847","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","645.00",5,"2025-06-02 00:00:00","27","2","1"
"3848","2025-03-26 19:19:00","CERRADA","2025-03-26 21:11:04.90166","2025-03-26 19:19:00","44.00",7,"2025-03-26 21:11:04.90166","290","6","1"
"3849","2025-03-14 19:44:00","CERRADA","2025-03-14 22:19:46.729672","2025-03-14 19:44:00","149.00",4,"2025-03-14 22:19:46.729672","1","8","1"
"3850","2024-05-29 12:13:00","CERRADA","2024-05-29 13:57:12.443436","2024-05-29 12:13:00","396.00",1,"2024-05-29 13:57:12.443436","87","3","1"
"3851","2024-03-17 20:11:00","CERRADA","2024-03-17 21:53:12.281956","2024-03-17 20:11:00","168.00",8,"2024-03-17 21:53:12.281956","293","15","1"
"3852","2024-09-22 21:33:00","CERRADA","2024-09-22 23:22:55.670556","2024-09-22 21:33:00","190.00",7,"2024-09-22 23:22:55.670556","184","2","1"
"3853","2024-12-20 21:31:00","CERRADA","2024-12-20 23:02:27.409786","2024-12-20 21:31:00","86.00",2,"2024-12-20 23:02:27.409786","187","9","1"
"3854","2025-02-14 20:59:00","CERRADA","2025-02-14 23:13:45.250247","2025-02-14 20:59:00","316.00",8,"2025-02-14 23:13:45.250247","146","8","1"
"3855","2024-01-12 20:37:00","CERRADA","2024-01-12 22:47:49.833609","2024-01-12 20:37:00","164.00",5,"2024-01-12 22:47:49.833609","172","11","1"
"3856","2023-10-28 20:12:00","CERRADA","2023-10-28 21:19:23.390431","2023-10-28 20:12:00","224.00",6,"2023-10-28 21:19:23.390431","1","3","1"
"3857","2023-11-03 20:05:00","CERRADA","2023-11-03 22:13:13.900489","2023-11-03 20:05:00","200.00",2,"2023-11-03 22:13:13.900489","132","7","1"
"3858","2024-01-05 13:40:00","CERRADA","2024-01-05 14:49:09.372746","2024-01-05 13:40:00","251.00",4,"2024-01-05 14:49:09.372746","1","10","1"
"3859","2023-07-14 13:32:00","CERRADA","2023-07-14 16:07:44.465093","2023-07-14 13:32:00","265.00",4,"2023-07-14 16:07:44.465093","1","8","1"
"3860","2024-02-02 19:44:00","CERRADA","2024-02-02 21:04:35.984662","2024-02-02 19:44:00","375.00",4,"2024-02-02 21:04:35.984662","246","6","1"
"3861","2024-07-16 20:10:00","CERRADA","2024-07-16 21:58:23.262927","2024-07-16 20:10:00","225.00",8,"2024-07-16 21:58:23.262927","143","13","1"
"3862","2024-07-25 20:10:00","CERRADA","2024-07-25 22:46:04.633609","2024-07-25 20:10:00","144.00",4,"2024-07-25 22:46:04.633609","1","10","1"
"3863","2025-03-28 12:50:00","CERRADA","2025-03-28 14:19:18.924574","2025-03-28 12:50:00","216.00",8,"2025-03-28 14:19:18.924574","115","2","1"
"3864","2024-04-26 21:31:00","CERRADA","2024-04-26 23:57:58.347903","2024-04-26 21:31:00","192.00",1,"2024-04-26 23:57:58.347903","226","6","1"
"3865","2024-07-13 21:19:00","CERRADA","2024-07-13 22:44:24.116955","2024-07-13 21:19:00","111.00",2,"2024-07-13 22:44:24.116955","1","10","1"
"3866","2024-12-28 14:31:00","CERRADA","2024-12-28 16:13:12.372453","2024-12-28 14:31:00","354.00",4,"2024-12-28 16:13:12.372453","107","6","1"
"3867","2023-07-10 21:50:00","CERRADA","2023-07-10 23:12:34.285225","2023-07-10 21:50:00","96.00",8,"2023-07-10 23:12:34.285225","1","3","1"
"3868","2024-08-02 13:12:00","CERRADA","2024-08-02 15:21:11.648914","2024-08-02 13:12:00","81.00",6,"2024-08-02 15:21:11.648914","193","8","1"
"3869","2023-06-06 14:01:00","CERRADA","2023-06-06 15:48:58.097207","2023-06-06 14:01:00","140.00",8,"2023-06-06 15:48:58.097207","195","15","1"
"3870","2024-12-29 12:01:00","CERRADA","2024-12-29 13:36:58.862086","2024-12-29 12:01:00","146.00",5,"2024-12-29 13:36:58.862086","1","4","1"
"3871","2024-02-23 20:09:00","CERRADA","2024-02-23 21:22:46.071073","2024-02-23 20:09:00","173.00",8,"2024-02-23 21:22:46.071073","1","13","1"
"3872","2024-11-01 19:39:00","CERRADA","2024-11-01 22:26:14.283021","2024-11-01 19:39:00","46.00",2,"2024-11-01 22:26:14.283021","1","2","1"
"3873","2025-03-07 14:13:00","CERRADA","2025-03-07 16:16:26.419496","2025-03-07 14:13:00","282.00",3,"2025-03-07 16:16:26.419496","60","4","1"
"3874","2023-09-15 12:54:00","CERRADA","2023-09-15 14:16:38.295552","2023-09-15 12:54:00","203.00",2,"2023-09-15 14:16:38.295552","1","15","1"
"3875","2024-08-02 21:10:00","CERRADA","2024-08-02 22:56:07.307524","2024-08-02 21:10:00","13.00",2,"2024-08-02 22:56:07.307524","204","1","1"
"3876","2024-07-22 12:53:00","CERRADA","2024-07-22 14:20:39.707076","2024-07-22 12:53:00","162.00",6,"2024-07-22 14:20:39.707076","173","15","1"
"3877","2023-10-27 12:31:00","CERRADA","2023-10-27 15:11:23.041312","2023-10-27 12:31:00","126.00",3,"2023-10-27 15:11:23.041312","201","10","1"
"3878","2024-01-26 12:58:00","CERRADA","2024-01-26 15:52:12.102782","2024-01-26 12:58:00","228.00",5,"2024-01-26 15:52:12.102782","229","4","1"
